Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
1507,Arne Maier,GER,2,Augsburg,Bundesliga,24,1999,16,11,923,10.3,1,1.36,0.29,21.4,0.07,0.33,22.8,0.29,0.0,0.0,23.4,34.1,68.7,389.1,126.2,11.9,14.7,81.5,8.45,11.6,73.1,2.23,4.37,51.1,0.0,1.36,2.14,0.58,0.0,3.3,34.1,30.1,3.79,1.46,0.29,0.1,3.11,0.39,1.65,0.68,0.87,0.0,23.4,0.19,1.55,2.43,1.36,0.49,0.0,0.1,0.19,0.29,0.1,0.0,0.0,0.0,0.0,0.0,0.1,1.46,0.87,0.78,0.49,0.19,0.58,0.78,75.0,0.19,1.26,0.0,1.26,0.58,2.04,0.78,0.0,43.3,0.78,7.96,19.9,15.8,2.04,43.3,1.46,0.58,40.0,0.68,46.7,21.5,125.4,52.0,1.36,0.97,0.68,1.75,1.75,25.1,3.69,0.1,0.0,0.0,0.97,0.68,0.0,3.11,0.87,0.0,0.0,0.0,5.44,0.49,0.87,35.7
1291,Kike,ESP,3,Osasuna,La Liga,33,1989,20,3,552,6.1,2,3.77,1.15,30.4,0.04,0.14,15.7,0.0,0.16,0.16,13.9,19.7,70.8,171.3,19.7,9.51,11.5,82.9,3.11,4.92,63.3,0.16,0.49,33.3,0.0,0.98,0.66,0.82,0.0,1.8,19.7,18.9,0.66,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,13.9,0.16,0.49,2.79,1.97,0.0,0.0,0.16,0.66,0.0,0.33,0.0,0.0,0.0,0.16,0.16,0.0,0.33,0.33,0.0,0.16,0.16,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.16,0.49,0.98,0.0,34.6,1.15,1.8,14.4,18.5,5.74,34.4,1.31,0.66,50.0,0.49,37.5,21.8,94.8,29.2,1.48,1.15,0.49,5.25,1.64,28.5,4.92,0.49,0.0,0.0,2.79,2.3,0.66,0.16,0.33,0.33,0.0,0.0,2.95,4.43,5.57,44.3
2401,James Tarkowski,ENG,1,Everton,Premier League,30,1992,21,21,1890,21.0,1,0.71,0.29,40.0,0.07,0.17,9.4,0.0,0.0,0.0,42.7,50.6,84.3,857.6,325.8,14.0,15.3,91.0,23.2,25.9,89.7,5.24,8.67,60.4,0.0,0.38,2.95,0.1,0.0,2.62,50.6,48.6,1.76,1.67,0.1,0.52,0.0,0.1,0.0,0.0,0.0,0.0,42.7,0.24,0.14,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.62,0.86,0.29,0.0,0.43,0.9,47.4,0.48,2.71,2.1,0.62,1.38,2.52,5.43,0.1,63.5,10.8,33.1,28.7,2.0,1.57,63.5,0.29,0.24,83.3,0.05,16.7,31.1,145.9,78.9,0.38,0.1,0.0,0.57,0.14,39.4,0.19,0.19,0.0,0.0,0.95,0.62,0.0,0.0,0.62,0.0,0.0,0.0,4.33,2.76,1.19,69.9
1961,Germán Pezzella,ARG,1,Betis,La Liga,31,1991,18,16,1431,15.9,0,0.44,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,43.6,49.7,87.8,827.9,309.6,15.4,16.1,95.7,24.0,25.6,93.6,3.9,6.98,55.9,0.0,0.19,1.95,0.06,0.0,2.01,49.7,47.5,2.08,2.01,0.06,0.31,0.13,0.06,0.0,0.0,0.0,0.0,43.6,0.13,0.19,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.64,1.19,1.19,0.44,0.0,0.94,1.19,78.9,0.25,1.19,0.57,0.63,2.01,3.65,4.15,0.06,59.8,6.86,33.3,25.3,1.7,0.88,59.8,0.06,0.0,0.0,0.0,0.0,31.4,121.5,56.5,0.13,0.19,0.0,0.5,0.06,38.7,0.13,0.13,0.13,0.0,0.75,0.75,0.06,0.13,1.19,0.0,0.0,0.0,4.03,2.26,0.94,70.6
2362,John Stones,ENG,1,Manchester City,Premier League,28,1994,14,13,1181,13.1,0,0.53,0.08,14.3,0.0,0.0,13.0,0.0,0.0,0.0,75.6,80.3,94.1,1287.1,379.2,35.0,36.3,96.4,34.0,35.6,95.3,5.5,6.56,83.7,0.15,0.38,5.73,0.15,0.0,5.73,80.3,77.3,2.9,0.69,0.0,0.76,0.15,2.06,0.08,0.0,0.0,0.0,75.6,0.08,0.53,0.84,0.53,0.08,0.0,0.23,0.0,0.0,0.23,0.15,0.0,0.0,0.08,0.0,0.0,0.92,0.69,0.46,0.31,0.15,0.15,0.23,66.7,0.08,0.69,0.38,0.31,0.38,1.3,1.76,0.0,86.0,4.35,26.4,49.9,10.1,1.15,86.0,0.53,0.31,57.1,0.0,0.0,57.1,313.5,160.3,1.6,1.83,0.08,0.31,0.15,68.2,1.37,0.08,0.0,0.0,0.38,0.53,0.08,0.15,0.69,0.0,0.0,0.08,4.81,1.53,0.84,64.5
1152,Roger Ibanez,BRA,1,Roma,Serie A,24,1998,21,21,1890,21.0,3,0.81,0.29,35.3,0.18,0.5,13.6,0.0,0.0,0.0,47.4,53.9,88.0,885.4,320.3,18.1,20.1,90.3,23.5,25.2,93.2,5.19,7.1,73.2,0.0,0.14,2.24,0.14,0.0,2.43,53.9,52.1,1.76,1.33,0.1,0.38,0.05,0.38,0.0,0.0,0.0,0.0,47.4,0.05,0.38,0.9,0.48,0.05,0.0,0.24,0.1,0.05,0.1,0.05,0.0,0.0,0.05,0.0,0.0,2.33,1.1,1.29,0.95,0.1,1.0,1.33,75.0,0.33,0.86,0.33,0.52,2.05,4.38,3.19,0.05,65.0,7.33,32.7,30.9,2.33,0.81,65.0,0.57,0.29,50.0,0.24,41.7,38.8,221.6,130.3,0.86,0.57,0.1,0.48,0.71,41.9,0.33,0.29,0.0,0.0,1.33,1.62,0.0,0.05,1.1,0.05,0.0,0.05,6.43,1.81,0.57,76.0
2250,Antoine Semenyo,GHA,3,Bournemouth,Premier League,23,2000,2,1,102,1.1,0,0.91,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,10.0,16.4,61.1,181.8,54.5,3.64,7.27,50.0,5.45,6.36,85.7,0.91,0.91,100.0,0.0,0.0,0.91,0.0,0.0,2.73,16.4,14.5,1.82,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.64,0.91,0.0,0.91,0.91,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.91,0.91,1.82,50.0,0.91,0.91,0.0,0.91,0.91,1.82,0.0,0.0,30.9,0.91,4.55,17.3,10.9,1.82,30.9,1.82,0.91,50.0,0.91,50.0,18.2,199.1,108.2,2.73,4.55,1.82,4.55,1.82,21.8,2.73,0.0,0.0,0.0,0.91,2.73,0.0,0.91,0.0,0.0,0.0,0.0,2.73,3.64,3.64,50.0
1211,Ben Johnson,ENG,1,West Ham,Premier League,23,2000,10,6,554,6.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,54.8,72.9,752.6,262.3,16.1,18.5,87.0,18.7,22.1,84.7,4.52,10.8,41.8,0.0,0.48,3.06,0.81,0.48,3.87,54.8,47.7,6.94,0.97,0.0,0.97,1.77,5.65,0.0,0.0,0.0,0.0,40.0,0.16,1.45,1.29,1.13,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.45,1.45,0.16,0.48,1.13,1.45,77.8,0.32,1.45,0.48,0.97,0.97,3.06,3.71,0.16,65.2,5.48,27.9,28.5,9.35,0.16,65.2,1.77,0.97,54.5,0.32,18.2,28.4,146.1,64.4,1.29,0.65,0.0,1.13,0.81,34.8,1.45,0.0,0.0,0.0,0.32,0.32,0.0,1.77,1.45,0.0,0.0,0.0,6.45,1.61,0.97,62.5
786,Mohamed Elyounoussi,NOR,2,Southampton,Premier League,28,1994,20,17,1400,15.6,0,1.79,0.45,25.0,0.0,0.0,15.9,0.0,0.0,0.0,18.0,27.1,66.6,262.4,76.0,11.3,14.5,78.3,4.55,6.92,65.7,1.41,2.88,48.9,0.06,0.9,1.28,0.9,0.38,2.05,27.1,26.3,0.71,0.06,0.32,0.06,1.54,0.45,0.06,0.06,0.0,0.0,18.0,0.06,0.96,1.86,1.67,0.0,0.0,0.06,0.13,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,1.86,1.03,0.77,0.9,0.19,0.71,1.54,45.8,0.83,1.54,0.13,1.41,0.77,2.63,1.67,0.0,40.3,2.18,7.95,16.6,16.0,2.69,40.3,1.35,0.71,52.4,0.64,47.6,20.8,129.0,57.4,2.05,1.41,0.51,1.67,1.6,22.6,4.55,0.19,0.0,0.0,1.54,0.77,0.19,1.54,1.03,0.0,0.0,0.0,6.15,1.41,1.86,43.1
789,Breel Embolo,SUI,3,Monaco,Ligue 1,25,1997,23,17,1542,17.1,12,1.99,0.99,50.0,0.35,0.71,11.0,0.0,0.0,0.06,14.4,21.1,68.6,208.0,51.3,7.78,10.4,74.7,4.33,6.14,70.5,1.05,1.29,81.8,0.12,1.46,1.35,0.88,0.0,2.4,21.1,19.9,0.76,0.06,0.18,0.12,0.06,0.06,0.0,0.0,0.0,0.0,14.4,0.35,0.99,3.16,2.11,0.0,0.29,0.35,0.35,0.06,0.47,0.23,0.0,0.06,0.12,0.06,0.0,0.76,0.47,0.12,0.29,0.35,0.29,0.53,55.6,0.23,0.58,0.06,0.53,0.29,1.05,0.7,0.0,33.5,0.99,2.05,14.7,17.4,4.56,33.5,3.45,1.64,47.5,1.58,45.8,24.7,131.2,39.1,0.99,1.35,0.58,3.27,2.22,26.1,7.25,0.12,0.0,0.0,2.28,2.46,0.58,0.06,0.47,0.12,0.06,0.0,2.87,1.58,2.05,43.5
31,Ruben Aguilar,FRA,1,Monaco,Ligue 1,29,1993,13,7,615,6.8,0,0.29,0.29,100.0,0.0,0.0,12.1,0.0,0.0,0.0,47.9,58.7,81.7,753.8,310.6,25.0,28.1,89.0,18.8,22.2,84.8,2.79,5.15,54.3,0.0,0.15,4.26,1.03,0.29,6.47,58.7,48.5,10.1,0.59,0.0,0.15,1.76,9.56,0.0,0.0,0.0,0.0,47.9,0.0,1.47,1.18,0.88,0.15,0.0,0.15,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,1.91,0.74,0.88,0.44,0.59,0.74,1.91,38.5,1.18,0.44,0.0,0.44,1.91,3.82,2.79,0.0,69.3,3.38,17.6,33.1,18.7,2.06,69.3,0.74,0.44,60.0,0.15,20.0,42.9,223.7,96.9,1.47,0.88,0.15,1.03,0.44,39.7,3.24,0.29,0.0,0.0,1.47,1.03,0.0,1.76,0.74,0.0,0.0,0.0,5.29,0.74,1.32,35.7
633,Karamoko Dembele,SCO,3,Brest,Ligue 1,19,2003,11,0,123,1.4,0,2.86,1.43,50.0,0.0,0.0,16.1,0.0,0.0,0.0,29.3,47.1,62.1,495.0,132.1,15.0,17.9,84.0,8.57,17.1,50.0,3.57,6.43,55.6,0.0,2.14,0.0,1.43,0.71,2.14,47.1,40.0,6.43,2.14,0.0,0.0,8.57,1.43,2.86,0.71,1.43,0.0,29.3,0.71,1.43,5.0,2.86,1.43,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.71,0.0,0.71,0.71,100.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,59.3,0.71,3.57,22.1,35.0,7.14,59.3,2.14,0.71,33.3,0.0,0.0,47.9,388.6,190.7,4.29,3.57,2.14,3.57,4.29,47.1,16.4,0.0,0.0,0.0,2.14,5.0,0.0,8.57,0.0,0.0,0.0,0.0,5.0,0.0,2.14,0.0
1011,Clément Grenier,FRA,2,Mallorca,La Liga,32,1991,14,6,598,6.6,0,0.45,0.3,66.7,0.0,0.0,23.1,0.15,0.0,0.0,31.8,43.6,72.9,527.0,150.5,16.2,18.6,87.0,10.3,13.5,76.4,3.79,8.48,44.6,0.0,1.21,3.64,0.91,0.3,5.0,43.6,38.8,4.39,2.12,0.0,0.91,3.79,0.0,1.82,0.91,0.76,0.0,31.8,0.45,0.45,1.97,1.52,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,1.21,0.61,1.52,0.45,1.06,1.52,70.0,0.45,1.36,0.15,1.21,0.91,3.48,1.06,0.0,54.1,1.21,8.03,29.4,16.8,0.61,54.1,1.06,0.45,42.9,0.3,28.6,28.3,102.0,41.7,0.45,0.76,0.15,2.27,0.61,35.9,3.03,1.06,0.0,0.0,2.88,1.97,0.0,3.79,1.21,0.0,0.0,0.0,5.45,0.45,1.06,30.0
2524,Matías Vecino,URU,2,Lazio,Serie A,31,1991,20,9,972,10.8,1,1.48,0.28,18.8,0.06,0.33,17.9,0.0,0.0,0.0,42.7,50.8,84.0,632.2,174.4,23.7,26.4,89.8,14.9,17.1,87.0,2.41,4.17,57.8,0.0,0.28,4.17,0.56,0.0,4.91,50.8,50.6,0.09,0.09,0.09,0.19,0.0,0.0,0.0,0.0,0.0,0.0,42.7,0.09,0.65,1.67,1.57,0.0,0.09,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,2.41,1.48,0.65,1.11,0.65,1.2,1.76,68.4,0.56,1.3,0.28,1.02,0.74,3.15,1.76,0.0,60.7,2.87,14.2,36.7,10.6,1.39,60.7,0.37,0.19,50.0,0.19,50.0,32.9,144.4,69.6,1.39,0.83,0.09,1.39,0.19,43.9,1.11,0.19,0.0,0.0,1.67,0.83,0.19,0.0,1.48,0.0,0.0,0.0,5.93,1.3,1.3,50.0
1419,Christopher Lenz,GER,1,Eint Frankfurt,Bundesliga,28,1994,12,5,613,6.8,0,1.03,0.29,28.6,0.0,0.0,23.1,0.0,0.0,0.0,39.1,52.8,74.1,687.9,278.5,18.7,21.2,88.2,14.0,17.9,77.9,5.15,10.4,49.3,0.29,1.91,3.24,1.62,0.88,3.82,52.8,40.9,11.8,1.76,0.0,0.44,6.47,7.65,2.35,1.18,0.88,0.0,39.1,0.15,1.32,2.65,1.62,1.03,0.0,0.0,0.0,0.0,0.44,0.29,0.15,0.0,0.0,0.0,0.0,2.5,1.91,1.18,0.88,0.44,1.32,2.65,50.0,1.32,1.32,0.0,1.32,1.32,3.82,2.5,0.0,63.7,3.38,14.9,29.9,19.7,1.76,63.7,0.74,0.44,60.0,0.15,20.0,29.1,144.3,80.0,2.35,1.47,0.15,0.88,0.59,33.5,5.74,0.0,0.0,0.0,1.03,0.88,0.0,6.47,1.91,0.0,0.0,0.0,6.47,0.88,1.18,42.9
2158,Umar Sadiq,NGA,3,Real Sociedad,La Liga,26,1997,2,1,82,0.9,1,1.11,1.11,100.0,1.0,1.0,2.9,0.0,0.0,0.0,14.4,14.4,100.0,180.0,38.9,10.0,10.0,100.0,1.11,1.11,100.0,1.11,1.11,100.0,0.0,0.0,0.0,0.0,0.0,1.11,14.4,14.4,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,1.11,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,0.0,0.0,1.11,0.0,1.11,0.0,1.11,2.22,0.0,2.22,0.0,1.11,0.0,0.0,28.9,1.11,2.22,10.0,16.7,2.22,28.9,3.33,2.22,66.7,0.0,0.0,17.8,68.9,10.0,0.0,0.0,1.11,6.67,2.22,23.3,6.67,0.0,0.0,0.0,3.33,1.11,4.44,0.0,1.11,0.0,0.0,0.0,1.11,2.22,2.22,50.0
2411,Marc-André ter Stegen,GER,0,Barcelona,La Liga,30,1992,20,20,1800,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.8,84.8,791.0,539.9,6.3,6.4,98.4,16.6,17.0,97.9,8.9,14.2,62.7,0.0,0.05,0.3,0.0,0.0,0.05,37.8,31.3,6.5,1.6,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.2,0.1,39.1,29.1,38.6,0.45,0.0,0.0,39.1,0.0,0.0,0.0,0.0,0.0,25.6,122.6,84.3,0.0,0.0,0.0,0.05,0.05,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,0.0,100.0
1819,Jan Oblak,SVN,0,Atlético Madrid,La Liga,30,1993,18,18,1592,17.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,28.6,63.6,519.1,390.6,3.5,3.5,100.0,8.36,8.53,98.0,6.21,16.3,38.2,0.0,0.0,0.06,0.0,0.0,0.0,28.6,18.1,10.3,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.17,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,30.0,27.3,29.8,0.17,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,14.7,69.5,35.6,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.06,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.06,0.0,100.0
68,Faride Alidou,GER,1,Eint Frankfurt,Bundesliga,21,2001,9,0,123,1.4,0,1.43,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,30.7,40.7,75.4,474.3,190.7,15.7,16.4,95.7,12.9,18.6,69.2,1.43,3.57,40.0,0.0,0.71,3.57,3.57,0.71,7.14,40.7,34.3,6.43,0.0,0.0,0.0,1.43,6.43,0.0,0.0,0.0,0.0,30.7,0.0,0.71,3.57,2.86,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.86,2.14,2.86,0.0,2.14,4.29,50.0,2.14,0.0,0.0,0.0,0.71,5.71,0.0,0.0,56.4,0.0,9.29,32.1,15.7,2.14,56.4,5.0,1.43,28.6,3.57,71.4,24.3,145.0,91.4,2.86,1.43,1.43,2.86,0.71,27.1,8.57,0.0,0.0,0.0,5.0,0.71,1.43,1.43,2.86,0.0,0.0,0.0,7.14,0.71,5.0,12.5
1090,Gauthier Hein,FRA,2,Auxerre,Ligue 1,26,1996,19,10,871,9.7,1,1.55,0.41,26.7,0.07,0.25,18.0,0.1,0.0,0.0,33.8,41.9,80.8,607.3,130.5,16.1,17.6,91.2,10.5,13.2,79.7,5.15,8.25,62.5,0.0,1.44,2.68,0.93,0.31,3.81,41.9,37.7,3.92,1.03,0.1,1.44,4.12,1.03,1.86,0.62,0.72,0.0,33.8,0.21,0.41,3.09,2.27,0.52,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.24,0.93,0.62,0.21,1.13,2.27,50.0,1.13,0.52,0.0,0.52,0.41,2.16,0.41,0.0,49.4,0.72,7.73,24.2,18.0,2.68,49.4,1.75,0.72,41.2,0.82,47.1,38.2,244.6,110.1,3.2,1.96,0.93,1.34,1.24,35.3,7.53,0.0,0.0,0.0,1.03,0.82,0.0,4.12,1.24,0.0,0.0,0.0,4.95,0.21,1.75,10.5
421,Antonio Candreva,ITA,1,Salernitana,Serie A,35,1987,20,18,1613,17.9,2,1.28,0.5,39.1,0.09,0.22,22.5,0.11,0.0,0.0,40.4,56.1,72.1,713.3,262.5,20.0,21.7,92.3,15.1,20.7,73.2,4.36,10.2,42.6,0.06,1.68,4.02,1.56,0.84,5.08,56.1,46.3,9.61,1.56,0.22,1.06,7.49,5.92,2.01,0.17,1.01,0.0,40.4,0.17,1.73,2.85,1.96,0.56,0.0,0.22,0.11,0.0,0.28,0.17,0.06,0.0,0.06,0.0,0.0,0.45,0.11,0.45,0.0,0.0,0.34,1.4,24.0,1.06,0.28,0.11,0.17,0.89,1.34,1.4,0.0,62.8,2.12,12.4,27.3,23.8,1.23,62.8,0.84,0.06,6.7,0.45,53.3,35.8,188.7,78.8,2.46,1.45,0.22,0.89,0.34,43.9,5.92,0.17,0.06,0.06,0.17,0.73,0.22,7.49,0.11,0.0,0.06,0.0,4.53,0.0,0.0,0.0
2190,Alexis Sánchez,CHI,3,Marseille,Ligue 1,34,1988,20,17,1468,16.3,9,2.39,1.1,46.2,0.21,0.44,14.6,0.18,0.06,0.12,26.3,34.7,75.9,423.2,98.6,12.9,16.4,78.4,8.71,11.1,78.5,2.7,3.62,74.6,0.06,1.84,2.45,2.58,0.12,4.85,34.7,32.3,2.02,0.31,0.43,0.55,1.29,0.0,0.31,0.18,0.0,0.0,26.3,0.31,0.74,3.87,3.01,0.06,0.12,0.31,0.31,0.06,0.31,0.18,0.0,0.0,0.06,0.06,0.0,0.8,0.67,0.18,0.43,0.18,0.06,0.31,20.0,0.25,0.37,0.0,0.37,0.12,0.92,0.18,0.0,45.1,0.31,2.64,19.0,23.9,5.28,45.0,2.21,0.98,44.4,0.98,44.4,33.8,167.3,46.0,1.23,0.61,0.55,3.44,1.96,35.1,8.04,0.12,0.0,0.0,1.53,1.47,0.8,1.29,0.67,0.0,0.0,0.0,3.07,1.53,2.21,41.0
2596,Mitchell Weiser,GER,1,Werder Bremen,Bundesliga,28,1994,19,19,1636,18.2,1,1.04,0.38,36.8,0.05,0.14,17.3,0.0,0.0,0.0,33.7,46.7,72.1,556.9,250.9,17.6,20.9,84.0,12.1,16.6,73.2,3.02,5.44,55.6,0.38,1.32,3.52,1.54,0.38,4.62,46.7,35.9,10.7,0.27,0.33,0.44,2.25,10.4,0.0,0.0,0.0,0.0,33.7,0.16,1.76,2.97,2.31,0.16,0.11,0.11,0.27,0.0,0.66,0.49,0.05,0.0,0.05,0.05,0.0,2.75,1.7,1.32,1.1,0.33,1.21,2.31,52.4,1.1,1.81,0.16,1.65,1.32,4.07,1.37,0.0,64.2,2.14,13.4,31.3,20.7,2.58,64.2,4.12,1.1,26.7,2.25,54.7,31.8,145.2,62.5,1.54,1.48,0.49,3.52,1.48,34.2,5.77,0.27,0.0,0.0,1.26,2.2,0.11,2.25,1.7,0.05,0.0,0.0,7.03,0.99,1.1,47.4
2531,Unai Vencedor Paris,ESP,2,Athletic Club,La Liga,22,2000,6,0,141,1.6,0,1.88,0.63,33.3,0.0,0.0,16.3,0.0,0.0,0.0,50.6,56.9,89.0,972.5,261.3,23.1,24.4,94.9,16.9,19.4,87.1,9.38,10.6,88.2,0.0,0.63,6.88,0.0,0.0,6.88,56.9,54.4,1.88,1.88,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,50.6,0.63,0.63,1.88,1.25,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.63,0.0,1.88,0.0,0.63,3.13,20.0,2.5,1.88,0.0,1.88,0.63,2.5,0.0,0.0,67.5,0.63,10.0,42.5,15.0,2.5,67.5,0.63,0.0,0.0,0.63,100.0,36.9,146.9,73.1,0.63,1.25,0.63,2.5,2.5,46.9,1.25,1.25,0.0,0.0,5.0,1.25,0.0,1.25,0.63,0.0,0.0,0.0,7.5,0.63,0.0,100.0
1095,Jack Hendry,SCO,1,Cremonese,Serie A,27,1995,4,2,220,2.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,57.1,86.1,1000.8,452.9,16.7,18.3,90.9,24.2,27.9,86.6,7.08,9.17,77.3,0.0,0.42,5.0,0.42,0.0,3.75,57.1,50.8,6.25,2.92,0.0,0.42,0.42,2.08,0.0,0.0,0.0,0.0,49.2,0.0,0.42,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.83,0.42,0.42,0.42,0.42,2.92,0.0,61.7,5.42,29.6,30.4,2.92,0.0,61.7,0.42,0.0,0.0,0.42,100.0,39.2,237.9,150.4,0.42,0.83,0.0,0.0,0.0,37.5,0.0,0.42,0.0,0.0,0.83,0.42,0.0,0.42,0.0,0.0,0.0,0.0,5.83,3.33,1.25,72.7
437,Carlos,BRA,1,Monza,Serie A,24,1999,20,20,1759,19.5,4,1.28,0.46,36.0,0.16,0.44,16.4,0.0,0.0,0.0,42.9,52.3,82.1,671.7,212.5,22.2,24.2,91.5,17.2,20.4,84.4,2.21,3.95,55.8,0.15,0.56,2.26,0.82,0.1,2.87,52.3,42.4,9.64,0.62,0.1,0.15,1.74,8.77,0.0,0.0,0.0,0.0,42.9,0.26,1.49,1.59,1.23,0.1,0.1,0.1,0.05,0.0,0.26,0.21,0.0,0.0,0.05,0.0,0.0,1.64,0.87,0.92,0.46,0.26,0.72,1.03,70.0,0.31,0.67,0.21,0.46,0.56,2.21,2.36,0.05,61.9,3.54,20.1,26.6,15.9,1.95,61.9,1.74,1.03,58.8,0.67,38.2,30.6,176.7,96.7,2.56,2.31,0.36,1.18,0.77,37.9,4.51,0.1,0.0,0.0,1.49,0.62,0.1,1.74,0.87,0.0,0.0,0.0,4.77,1.69,0.97,63.5
950,Morgan Gibbs-White,ENG,3,Wolves,Premier League,23,2000,2,2,180,2.0,0,1.5,0.5,33.3,0.0,0.0,11.5,0.0,0.0,0.0,37.5,47.5,78.9,561.0,172.5,23.5,29.0,81.0,8.5,10.5,81.0,3.5,4.5,77.8,0.0,0.5,5.0,0.5,0.0,6.0,47.5,44.0,3.5,1.0,0.0,0.5,4.0,0.5,2.0,0.0,1.5,0.0,37.5,0.0,1.0,2.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.5,0.0,0.0,1.0,1.5,66.7,0.5,1.0,0.0,1.0,0.5,2.0,1.5,0.0,59.5,0.5,9.0,26.5,24.5,2.0,59.5,4.0,1.0,25.0,2.5,62.5,31.0,128.5,68.5,2.0,1.5,0.5,1.5,0.5,41.0,6.0,0.5,0.0,0.0,1.5,1.5,0.0,4.0,0.5,0.0,0.0,0.0,7.0,1.0,2.5,28.6
